"year_of_death","gender","race","age","mortality_rate"
1991,"female","chinese",70,0.0317
1991,"female","chinese",71,0.0317
1991,"female","chinese",72,0.0317
1991,"female","chinese",73,0.0317
1991,"female","chinese",74,0.0317
1991,"female","chinese",75,0.0461
1991,"female","chinese",76,0.0461
1991,"female","chinese",77,0.0461
1991,"female","chinese",78,0.0461
1991,"female","chinese",79,0.0461
1991,"female","chinese",80,0.071
1991,"female","chinese",81,0.071
1991,"female","chinese",82,0.071
1991,"female","chinese",83,0.071
1991,"female","chinese",84,0.071
1991,"female","chinese",85,0.1252
1991,"female","chinese",86,0.1252
1991,"female","chinese",87,0.1252
1991,"female","chinese",88,0.1252
1991,"female","chinese",89,0.1252
1991,"female","chinese",90,0.1252
1991,"female","indian",0,0.0048
1991,"female","indian",1,3e-04
1991,"female","indian",2,3e-04
1991,"female","indian",3,3e-04
1991,"female","indian",4,3e-04
1991,"female","indian",5,2e-04
1991,"female","indian",6,2e-04
1991,"female","indian",7,2e-04
1991,"female","indian",8,2e-04
1991,"female","indian",9,2e-04
1991,"female","indian",10,3e-04
1991,"female","indian",11,3e-04
1991,"female","indian",12,3e-04
1991,"female","indian",13,3e-04
1991,"female","indian",14,3e-04
1991,"female","indian",15,3e-04
1991,"female","indian",16,3e-04
1991,"female","indian",17,3e-04
1991,"female","indian",18,3e-04
1991,"female","indian",19,3e-04
1991,"female","indian",20,4e-04
1991,"female","indian",21,4e-04
1991,"female","indian",22,4e-04
1991,"female","indian",23,4e-04
1991,"female","indian",24,4e-04
1991,"female","indian",25,4e-04
1991,"female","indian",26,4e-04
1991,"female","indian",27,4e-04
1991,"female","indian",28,4e-04
1991,"female","indian",29,4e-04
1991,"female","indian",30,5e-04
1991,"female","indian",31,5e-04
1991,"female","indian",32,5e-04
1991,"female","indian",33,5e-04
1991,"female","indian",34,5e-04
1991,"female","indian",35,7e-04
1991,"female","indian",36,7e-04
1991,"female","indian",37,7e-04
1991,"female","indian",38,7e-04
1991,"female","indian",39,7e-04
1991,"female","indian",40,0.0014
1991,"female","indian",41,0.00155111222267373
1991,"female","indian",42,0.00155499485449799
1991,"female","indian",43,0.00155888720504515
1991,"female","indian",44,0.00156278929864242
1991,"female","indian",45,0.00212623728813428
1991,"female","indian",46,0.00213155953138668
1991,"female","indian",47,0.00213689509689309
1991,"female","indian",48,0.00214224401800081
1991,"female","indian",49,0.00214760632814062
1991,"female","indian",50,0.00419264927634726
1991,"female","indian",51,0.0042031440124923
1991,"female","indian",52,0.0042136650183011
1991,"female","indian",53,0.00422421235952998
1991,"female","indian",54,0.00423478610209986
1991,"female","indian",55,0.00757285125941568
1991,"female","indian",56,0.0075918070724577
1991,"female","indian",57,0.00761081033431864
1991,"female","indian",58,0.00762986116376894
1991,"female","indian",59,0.00764895967987636
1991,"female","indian",60,0.0127801766700111
1991,"female","indian",61,0.0128121670830408
1991,"female","indian",62,0.0128442375721564
1991,"female","indian",63,0.0128763883377986
1991,"female","indian",64,0.0129086195809099
1991,"female","indian",65,0.0211760697320764
1991,"female","indian",66,0.021229076136805
1991,"female","indian",67,0.0212822152233286
1991,"female","indian",68,0.0213354873237666
1991,"female","indian",69,0.0213888927710698
1991,"female","indian",70,0.0377625050666118
1991,"female","indian",71,0.037857029435508
1991,"female","indian",72,0.0379517904109614
1991,"female","indian",73,0.0380467885852284
1991,"female","indian",74,0.0381420245520479
1991,"female","indian",75,0.0556072144983072
1991,"female","indian",76,0.0557464064519993
1991,"female","indian",77,0.0558859468209132
1991,"female","indian",78,0.0560258364771766
1991,"female","indian",79,0.0561660762951004
1991,"female","indian",80,0.086719595829372
1991,"female","indian",81,0.0869366660436559
1991,"female","indian",82,0.0871542796123856
1991,"female","indian",83,0.0873724378956466
1991,"female","indian",84,0.0875911422569288
1991,"female","indian",85,0.154843117418374
1991,"female","indian",86,0.154843117418374
1991,"female","indian",87,0.154843117418374
1991,"female","indian",88,0.154843117418374
1991,"female","indian",89,0.154843117418374
1991,"female","indian",90,0.154843117418374
1991,"female","malay",0,0.0048
1991,"female","malay",1,3e-04
1991,"female","malay",2,3e-04
1991,"female","malay",3,3e-04
1991,"female","malay",4,3e-04
1991,"female","malay",5,2e-04
1991,"female","malay",6,2e-04
1991,"female","malay",7,2e-04
1991,"female","malay",8,2e-04
1991,"female","malay",9,2e-04
1991,"female","malay",10,3e-04
1991,"female","malay",11,3e-04
1991,"female","malay",12,3e-04
1991,"female","malay",13,3e-04
1991,"female","malay",14,3e-04
1991,"female","malay",15,3e-04
1991,"female","malay",16,3e-04
1991,"female","malay",17,3e-04
1991,"female","malay",18,3e-04
1991,"female","malay",19,3e-04
1991,"female","malay",20,4e-04
1991,"female","malay",21,4e-04
1991,"female","malay",22,4e-04
1991,"female","malay",23,4e-04
1991,"female","malay",24,4e-04
1991,"female","malay",25,4e-04
1991,"female","malay",26,4e-04
1991,"female","malay",27,4e-04
1991,"female","malay",28,4e-04
1991,"female","malay",29,4e-04
1991,"female","malay",30,5e-04
1991,"female","malay",31,5e-04
1991,"female","malay",32,5e-04
1991,"female","malay",33,5e-04
1991,"female","malay",34,5e-04
1991,"female","malay",35,7e-04
1991,"female","malay",36,7e-04
1991,"female","malay",37,7e-04
1991,"female","malay",38,7e-04
1991,"female","malay",39,7e-04
1991,"female","malay",40,0.0014
1991,"female","malay",41,0.0017362406616649
1991,"female","malay",42,0.00174537989463352
1991,"female","malay",43,0.00175456723474598
1991,"female","malay",44,0.00176380293522892
1991,"female","malay",45,0.00240633269729977
1991,"female","malay",46,0.0024189991643433
1991,"female","malay",47,0.00243173230520444
1991,"female","malay",48,0.0024445324708412
1991,"female","malay",49,0.00245740001405894
1991,"female","malay",50,0.00481065293222342
1991,"female","malay",51,0.00483597527310017
1991,"female","malay",52,0.00486143090585154
1991,"female","malay",53,0.00488702053210001
1991,"female","malay",54,0.00491274485716129
1991,"female","malay",55,0.00880940278227581
1991,"female","malay",56,0.00885577376420201
1991,"female","malay",57,0.00890238883395323
1991,"female","malay",58,0.00894924927636027
1991,"female","malay",59,0.00899635638301705
1991,"female","malay",60,0.015072852420527
1991,"female","malay",61,0.0151521929824746
1991,"female","malay",62,0.0152319511777005
1991,"female","malay",63,0.0153121292045451
1991,"female","malay",64,0.0153927292729202
1991,"female","malay",65,0.0253206877162425
1991,"female","malay",66,0.0254539708889465
1991,"female","malay",67,0.0255879556383346
1991,"female","malay",68,0.0257226456573698
1991,"female","malay",69,0.0258580446584544
1991,"female","malay",70,0.0457785976133867
1991,"female","malay",71,0.046019567242657
1991,"female","malay",72,0.0462618052891628
1991,"female","malay",73,0.0465053184296055
1991,"female","malay",74,0.0467501133758317
1991,"female","malay",75,0.0683446270012082
1991,"female","malay",76,0.0687043798178013
1991,"female","malay",77,0.0690660263032125
1991,"female","malay",78,0.0694295764253462
1991,"female","malay",79,0.0697950402045755
1991,"female","malay",80,0.108059270448923
1991,"female","malay",81,0.10862807342011
1991,"female","malay",82,0.109199870459449
1991,"female","malay",83,0.109774677327129
1991,"female","malay",84,0.110352509866304
1991,"female","malay",85,0.195617741932963
1991,"female","malay",86,0.195617741932963
1991,"female","malay",87,0.195617741932963
1991,"female","malay",88,0.195617741932963
1991,"female","malay",89,0.195617741932963
1991,"female","malay",90,0.195617741932963
1991,"female","other",0,0.0048
1991,"female","other",1,3e-04
1991,"female","other",2,3e-04
1991,"female","other",3,3e-04
1991,"female","other",4,3e-04
1991,"female","other",5,2e-04
1991,"female","other",6,2e-04
1991,"female","other",7,2e-04
1991,"female","other",8,2e-04
1991,"female","other",9,2e-04
1991,"female","other",10,3e-04
1991,"female","other",11,3e-04
1991,"female","other",12,3e-04
1991,"female","other",13,3e-04
1991,"female","other",14,3e-04
1991,"female","other",15,3e-04
1991,"female","other",16,3e-04
1991,"female","other",17,3e-04
1991,"female","other",18,3e-04
1991,"female","other",19,3e-04
1991,"female","other",20,4e-04
1991,"female","other",21,4e-04
1991,"female","other",22,4e-04
1991,"female","other",23,4e-04
1991,"female","other",24,4e-04
1991,"female","other",25,4e-04
1991,"female","other",26,4e-04
1991,"female","other",27,4e-04
1991,"female","other",28,4e-04
1991,"female","other",29,4e-04
1991,"female","other",30,5e-04
1991,"female","other",31,5e-04
1991,"female","other",32,5e-04
1991,"female","other",33,5e-04
1991,"female","other",34,5e-04
1991,"female","other",35,7e-04
1991,"female","other",36,7e-04
1991,"female","other",37,7e-04
1991,"female","other",38,7e-04
1991,"female","other",39,7e-04
1991,"female","other",40,0.0014
1991,"female","other",41,0.0017362406616649
1991,"female","other",42,0.00174537989463352
1991,"female","other",43,0.00175456723474598
1991,"female","other",44,0.00176380293522892
1991,"female","other",45,0.00240633269729977
1991,"female","other",46,0.0024189991643433
1991,"female","other",47,0.00243173230520444
1991,"female","other",48,0.0024445324708412
1991,"female","other",49,0.00245740001405894
1991,"female","other",50,0.00481065293222342
1991,"female","other",51,0.00483597527310017
1991,"female","other",52,0.00486143090585154
1991,"female","other",53,0.00488702053210001
1991,"female","other",54,0.00491274485716129
1991,"female","other",55,0.00880940278227581
1991,"female","other",56,0.00885577376420201
1991,"female","other",57,0.00890238883395323
1991,"female","other",58,0.00894924927636027
1991,"female","other",59,0.00899635638301705
1991,"female","other",60,0.015072852420527
1991,"female","other",61,0.0151521929824746
1991,"female","other",62,0.0152319511777005
1991,"female","other",63,0.0153121292045451
1991,"female","other",64,0.0153927292729202
1991,"female","other",65,0.0253206877162425
1991,"female","other",66,0.0254539708889465
1991,"female","other",67,0.0255879556383346
1991,"female","other",68,0.0257226456573698
1991,"female","other",69,0.0258580446584544
1991,"female","other",70,0.0457785976133867
1991,"female","other",71,0.046019567242657
1991,"female","other",72,0.0462618052891628
1991,"female","other",73,0.0465053184296055
1991,"female","other",74,0.0467501133758317
1991,"female","other",75,0.0683446270012082
1991,"female","other",76,0.0687043798178013
1991,"female","other",77,0.0690660263032125
1991,"female","other",78,0.0694295764253462
1991,"female","other",79,0.0697950402045755
1991,"female","other",80,0.108059270448923
1991,"female","other",81,0.10862807342011
1991,"female","other",82,0.109199870459449
1991,"female","other",83,0.109774677327129
1991,"female","other",84,0.110352509866304
1991,"female","other",85,0.195617741932963
1991,"female","other",86,0.195617741932963
1991,"female","other",87,0.195617741932963
1991,"female","other",88,0.195617741932963
1991,"female","other",89,0.195617741932963
1991,"female","other",90,0.195617741932963
1991,"male","chinese",0,0.0058
1991,"male","chinese",1,3e-04
1991,"male","chinese",2,3e-04
1991,"male","chinese",3,3e-04
1991,"male","chinese",4,3e-04
1991,"male","chinese",5,2e-04
1991,"male","chinese",6,2e-04
1991,"male","chinese",7,2e-04
1991,"male","chinese",8,2e-04
1991,"male","chinese",9,2e-04
1991,"male","chinese",10,2e-04
1991,"male","chinese",11,2e-04
1991,"male","chinese",12,2e-04
1991,"male","chinese",13,2e-04
1991,"male","chinese",14,2e-04
1991,"male","chinese",15,5e-04
1991,"male","chinese",16,5e-04
1991,"male","chinese",17,5e-04
1991,"male","chinese",18,5e-04
1991,"male","chinese",19,5e-04
1991,"male","chinese",20,7e-04
1991,"male","chinese",21,7e-04
1991,"male","chinese",22,7e-04
1991,"male","chinese",23,7e-04
1991,"male","chinese",24,7e-04
1991,"male","chinese",25,8e-04
1991,"male","chinese",26,8e-04
1991,"male","chinese",27,8e-04
1991,"male","chinese",28,8e-04
1991,"male","chinese",29,8e-04
1991,"male","chinese",30,9e-04
1991,"male","chinese",31,9e-04
1991,"male","chinese",32,9e-04
1991,"male","chinese",33,9e-04
1991,"male","chinese",34,9e-04
1991,"male","chinese",35,0.0012
1991,"male","chinese",36,0.0012
1991,"male","chinese",37,0.0012
1991,"male","chinese",38,0.0012
1991,"male","chinese",39,0.0012
1991,"male","chinese",40,0.0019
1991,"male","chinese",41,0.0019
1991,"male","chinese",42,0.0019
1991,"male","chinese",43,0.0019
1991,"male","chinese",44,0.0019
1991,"male","chinese",45,0.0034
1991,"male","chinese",46,0.0034
1991,"male","chinese",47,0.0034
1991,"male","chinese",48,0.0034
1991,"male","chinese",49,0.0034
1991,"male","chinese",50,0.0067
1991,"male","chinese",51,0.0067
1991,"male","chinese",52,0.0067
1991,"male","chinese",53,0.0067
1991,"male","chinese",54,0.0067
1991,"male","chinese",55,0.0125
1991,"male","chinese",56,0.0125
1991,"male","chinese",57,0.0125
1991,"male","chinese",58,0.0125
1991,"male","chinese",59,0.0125
1991,"male","chinese",60,0.0206
1991,"male","chinese",61,0.0206
1991,"male","chinese",62,0.0206
1991,"male","chinese",63,0.0206
1991,"male","chinese",64,0.0206
1991,"male","chinese",65,0.0301999999999999
1991,"male","chinese",66,0.0301999999999999
1991,"male","chinese",67,0.0301999999999999
1991,"male","chinese",68,0.0301999999999999
1991,"male","chinese",69,0.0301999999999999
1991,"male","chinese",70,0.0458999999999999
1991,"male","chinese",71,0.0458999999999999
1991,"male","chinese",72,0.0458999999999999
1991,"male","chinese",73,0.0458999999999999
1991,"male","chinese",74,0.0458999999999999
1991,"male","chinese",75,0.0676
1991,"male","chinese",76,0.0676
1991,"male","chinese",77,0.0676
1991,"male","chinese",78,0.0676
1991,"male","chinese",79,0.0676
1991,"male","chinese",80,0.1031
1991,"male","chinese",81,0.1031
1991,"male","chinese",82,0.1031
1991,"male","chinese",83,0.1031
1991,"male","chinese",84,0.1031
1991,"male","chinese",85,0.1351
1991,"male","chinese",86,0.1351
1991,"male","chinese",87,0.1351
1991,"male","chinese",88,0.1351
1991,"male","chinese",89,0.1351
1991,"male","chinese",90,0.1351
1991,"male","indian",0,0.0058
1991,"male","indian",1,3e-04
1991,"male","indian",2,3e-04
1991,"male","indian",3,3e-04
1991,"male","indian",4,3e-04
1991,"male","indian",5,2e-04
1991,"male","indian",6,2e-04
1991,"male","indian",7,2e-04
1991,"male","indian",8,2e-04
1991,"male","indian",9,2e-04
1991,"male","indian",10,2e-04
1991,"male","indian",11,2e-04
1991,"male","indian",12,2e-04
1991,"male","indian",13,2e-04
1991,"male","indian",14,2e-04
1991,"male","indian",15,5e-04
1991,"male","indian",16,5e-04
1991,"male","indian",17,5e-04
1991,"male","indian",18,5e-04
1991,"male","indian",19,5e-04
1991,"male","indian",20,7e-04
1991,"male","indian",21,7e-04
1991,"male","indian",22,7e-04
1991,"male","indian",23,7e-04
1991,"male","indian",24,7e-04
1991,"male","indian",25,8e-04
1991,"male","indian",26,8e-04
1991,"male","indian",27,8e-04
1991,"male","indian",28,8e-04
1991,"male","indian",29,8e-04
1991,"male","indian",30,9e-04
1991,"male","indian",31,9e-04
1991,"male","indian",32,9e-04
1991,"male","indian",33,9e-04
1991,"male","indian",34,9e-04
1991,"male","indian",35,0.0012
1991,"male","indian",36,0.0012
1991,"male","indian",37,0.0012
1991,"male","indian",38,0.0012
1991,"male","indian",39,0.0012
1991,"male","indian",40,0.0019
1991,"male","indian",41,0.00210508087362863
1991,"male","indian",42,0.00211035015967584
1991,"male","indian",43,0.00211563263541842
1991,"male","indian",44,0.00212092833387186
1991,"male","indian",45,0.00380484567350345
1991,"male","indian",46,0.00381436968774459
1991,"male","indian",47,0.00382391754180869
1991,"male","indian",48,0.00383348929536988
1991,"male","indian",49,0.00384308500825164
1991,"male","indian",50,0.00759209463554774
1991,"male","indian",51,0.00761109861721579
1991,"male","indian",52,0.00763015016827497
1991,"male","indian",53,0.00764924940779754
1991,"male","indian",54,0.00766839645515381
1991,"male","indian",55,0.0143425213246509
1991,"male","indian",56,0.0143784224857153
1991,"male","indian",57,0.0144144135119671
1991,"male","indian",58,0.0144504946283503
